image,valence,energy,dance
IMG_20230407_120250471_MF_PORTRAIT_1.jpg,0.5421480536460876,0.5426210165023804,0.4909222722053528
IMG_20230407_120330676_MF_PORTRAIT_1.jpg,0.537623941898346,0.5202279090881348,0.47299617528915405
IMG_20230407_120659757_MF_PORTRAIT_1.jpg,0.5286714434623718,0.5233189463615417,0.47198686003685
IMG_20230407_120659757_MF_PORTRAIT~2_1.jpg,0.5252830386161804,0.5295752286911011,0.4744533598423004
IMG_20230407_120754176_MF_PORTRAIT_1.jpg,0.5278226733207703,0.4998798668384552,0.45739391446113586
IMG_20230407_120808535_MF_PORTRAIT_1.jpg,0.5312595367431641,0.5028735995292664,0.4610426127910614
IMG_20230407_121807349_MF_PORTRAIT~2_1.jpg,0.4914262294769287,0.47184205055236816,0.42699992656707764
IMG_20230407_122111778_MF_PORTRAIT_1.jpg,0.5253541469573975,0.5318957567214966,0.4798971116542816
IMG_20230407_122600181_MF_PORTRAIT_1.jpg,0.5063461065292358,0.5197866559028625,0.460499107837677
IMG_20230407_122629957_MF_PORTRAIT_1.jpg,0.48194068670272827,0.502407431602478,0.44087186455726624
IMG_20230407_123240725_MF_PORTRAIT_1.jpg,0.5186859369277954,0.5005455613136292,0.45288586616516113
IMG_20230407_123256849_MF_PORTRAIT_1.jpg,0.5340161323547363,0.5194563269615173,0.47324010729789734
IMG_20230411_061625583_1.jpg,0.47142282128334045,0.5263438820838928,0.45383360981941223
IMG_20230419_194812111_MF_PORTRAIT_1.jpg,0.5395798087120056,0.5089024305343628,0.4593469500541687
IMG_20230419_201022553_HDR_1.jpg,0.4966141879558563,0.46924078464508057,0.41867566108703613
IMG_20230430_201959846_1.jpg,0.5524177551269531,0.5022934675216675,0.46415942907333374
IMG_20230517_204407017_1.jpg,0.5124459266662598,0.5121192932128906,0.4550723433494568
IMG_20230525_204407509_1.jpg,0.5094768404960632,0.4847094416618347,0.4358879327774048
IMG_20230603_142846913~2_1.jpg,0.5006551146507263,0.5441712737083435,0.4654430150985718
IMG_20230603_190246881~2_1.jpg,0.46204203367233276,0.5022612810134888,0.427442729473114
IMG_20230603_190248910~2_1.jpg,0.4373244643211365,0.49680963158607483,0.41715162992477417
IMG_20230610_213516198~2_1.jpg,0.5037027597427368,0.5169227719306946,0.4547293484210968
IMG_20230612_201510507_MF_PORTRAIT_1.jpg,0.5176740288734436,0.49648043513298035,0.4451998472213745
IMG_20230612_202113758_1.jpg,0.5254455208778381,0.49080729484558105,0.4454750120639801
IMG_20230612_202137509_1.jpg,0.5013148784637451,0.4742684066295624,0.4280085861682892
IMG_20230616_212637761_HDR_1.jpg,0.4681198000907898,0.5331966280937195,0.4595201909542084
IMG_20230623_075224771~2_1.jpg,0.48642051219940186,0.46610721945762634,0.41822919249534607
IMG_20230623_075652652~2_1772997222735_1.jpg,0.4868563115596771,0.4814651310443878,0.4211619198322296
IMG_20230623_084822017_1.jpg,0.4804697334766388,0.46409857273101807,0.41075071692466736
IMG_20230623_103455784_1.jpg,0.48150020837783813,0.4832915663719177,0.42168372869491577
IMG_20230624_203014818_1.jpg,0.472907692193985,0.5365398526191711,0.44892337918281555
IMG_20230624_203622474_1.jpg,0.4594714939594269,0.4993377923965454,0.42967545986175537
IMG_20230625_162414164_1.jpg,0.5040788650512695,0.4746013283729553,0.4238998293876648
IMG_20230705_125723342_1.jpg,0.48496773838996887,0.4741407036781311,0.4116382896900177
IMG_20230705_125837091_1.jpg,0.5046088695526123,0.492946594953537,0.4312256872653961
IMG_20230705_193452155_1.jpg,0.5118364691734314,0.4986313581466675,0.4476207494735718
IMG_20230711_200437846_1.jpg,0.5228736400604248,0.504227876663208,0.45038843154907227
IMG_20230815_174320224~2_1.jpg,0.5293189883232117,0.5016146302223206,0.45307591557502747
IMG_20230914_191032063_1.jpg,0.4937171936035156,0.4970371723175049,0.4335083067417145
IMG_20230916_160647483_1.jpg,0.5458387136459351,0.5097100138664246,0.47054365277290344
IMG_20230916_161534387_HDR~2_1.jpg,0.5177013874053955,0.4893144369125366,0.4437764883041382
IMG_20230916_161810080_1.jpg,0.5206366181373596,0.4943718910217285,0.4496270716190338
IMG_20230916_162117266_HDR_1.jpg,0.5175200700759888,0.46919435262680054,0.43179357051849365
IMG_20231029_134247131~3_1.jpg,0.5360146760940552,0.4952011704444885,0.4553566575050354
IMG_20231203_082531442~2_1.jpg,0.46062755584716797,0.4558945298194885,0.3988564610481262
IMG_20240112_094013095_1.jpg,0.47218355536460876,0.4554204046726227,0.3971540033817291
IMG_20240112_094703266_1.jpg,0.46543043851852417,0.4641127586364746,0.405239075422287
IMG_20240129_152235774_1.jpg,0.4183814823627472,0.4602203667163849,0.39369794726371765
IMG_20240129_153212891_1.jpg,0.41990846395492554,0.44336026906967163,0.3831525146961212
IMG_20240129_170252769~2_1.jpg,0.4849531948566437,0.4505459666252136,0.40207546949386597
IMG_20240229_112055827_1.jpg,0.4750535190105438,0.5208169221878052,0.4414472281932831
IMG_20240308_161934004_1.jpg,0.4820573925971985,0.4879915118217468,0.42526277899742126
IMG_20240309_124650561_1.jpg,0.4927116334438324,0.5099968314170837,0.44116756319999695
IMG_20240326_070928641~2_1.jpg,0.4858545958995819,0.5277590155601501,0.45281222462654114
IMG_20240326_073529818~2_1.jpg,0.47995245456695557,0.5044952630996704,0.42957207560539246
IMG_20240326_173209917_MF_PORTRAIT~2_1.jpg,0.4520895481109619,0.5440998077392578,0.463389128446579
IMG_20240326_191059313_1.jpg,0.4652218818664551,0.5692148208618164,0.4838620722293854
IMG_20240326_191124026_1.jpg,0.44367605447769165,0.5365520119667053,0.46078816056251526
IMG_20240327_180209220_MF_PORTRAIT~2_1.jpg,0.49287235736846924,0.5203143358230591,0.45053184032440186
IMG_20240327_180606830~2_1.jpg,0.4912829101085663,0.5218706727027893,0.4554692804813385
IMG_20240328_102236317~2_1.jpg,0.5438508987426758,0.5666809678077698,0.5071071982383728
IMG_20240328_102933849~2_1.jpg,0.4945809841156006,0.5355866551399231,0.4639093577861786
IMG_20240328_110034221_MF_PORTRAIT~2_1.jpg,0.49401727318763733,0.5727337598800659,0.48654672503471375
IMG_20240328_110034221_MF_PORTRAIT~3_1.jpg,0.4926805794239044,0.5640580654144287,0.48086804151535034
IMG_20240328_113639079~3_1.jpg,0.44130387902259827,0.5173745155334473,0.4438100755214691
IMG_20240419_000544839_1.jpg,0.48431697487831116,0.4792989194393158,0.43080776929855347
IMG_20250406_171337476_MF_PORTRAIT_1.jpg,0.4822327792644501,0.4553566873073578,0.4117802679538727
IMG_20250502_060335897_1.jpg,0.4951363801956177,0.5249332189559937,0.4575624465942383
IMG_20250625_174417853_1.jpg,0.4611653685569763,0.5165123343467712,0.4381122589111328
IMG_20250709_064021310_1.jpg,0.4788643419742584,0.522678017616272,0.4383472204208374
IMG_20250709_153627719_1.jpg,0.46841779351234436,0.513939619064331,0.4320724904537201
IMG_20250710_191156730_1.jpg,0.5070096254348755,0.5576371550559998,0.4789842665195465
IMG_20250725_170411384_1.jpg,0.49985232949256897,0.5927993655204773,0.4971453547477722
IMG_20250801_173154862_1.jpg,0.4178943634033203,0.4979138970375061,0.3983441889286041
IMG_20250815_141408192.jpg,0.53235924243927,0.48669353127479553,0.4479426145553589
IMG_20250815_155534308.jpg,0.5181524753570557,0.5252346992492676,0.4643872082233429
IMG_20250815_155541755.jpg,0.5065195560455322,0.529899537563324,0.45999065041542053
IMG_20250815_180000988.jpg,0.5208651423454285,0.5264623761177063,0.4688984155654907
IMG_20250817_111134286.jpg,0.5062674880027771,0.5079940557479858,0.44567498564720154
IMG_20250817_111844686.jpg,0.5093439817428589,0.4996808171272278,0.4399121403694153
IMG_20250819_050940871.jpg,0.4824080467224121,0.49819642305374146,0.4305398166179657
IMG_20250922_143707394.jpg,0.5129631757736206,0.5240697264671326,0.4653981626033783
IMG_20251018_081635546.jpg,0.530592679977417,0.5061768889427185,0.45594102144241333
IMG_20251018_081640296.jpg,0.5279754996299744,0.5109491944313049,0.45833253860473633
IMG_20251107_180745858.jpg,0.49437329173088074,0.5481967926025391,0.47818300127983093
IMG_20251109_090526120.jpg,0.49168917536735535,0.5426574349403381,0.4627348482608795
IMG_20251109_093106435.jpg,0.5349477529525757,0.5479884743690491,0.48882484436035156
IMG_20251213_012634.jpg,0.4886713922023773,0.5299842953681946,0.4670899510383606
original_35c1db87-1cd1-4aba-a277-0a4e893cb9c2_IMG_20230623_075055898_1.jpg,0.4674830734729767,0.4638195335865021,0.405305415391922
original_521de164-7d5b-4c4a-8114-a7aed1dfdf9b_IMG_20240129_153000907~2_1.jpg,0.48706117272377014,0.464217871427536,0.4164627492427826
original_c18d202c-ede9-4f34-a8d0-b31788c1b128_IMG_20230623_080547112~3_1.jpg,0.5100860595703125,0.4929901361465454,0.4382129907608032
original_f3a5b982-ecbc-4910-a84d-00c56ea0c8ba_IMG_20230623_131044287_1.jpg,0.41958343982696533,0.4442628026008606,0.3800704777240753
ReLens-ReLens_Image__2024-03-29_20_56_032404x3211.jpg,0.45325490832328796,0.5340716242790222,0.45124736428260803
ReLens-ReLens_Image__2024-04-08_18_55_012631x3987~2.jpg,0.510485053062439,0.4622211754322052,0.42675256729125977
ReLens-ReLens_Image__2024-04-09_20_29_521693x1695~2.jpg,0.476828396320343,0.4379516839981079,0.40602225065231323
ReLens-ReLens_Image__2024-04-11_17_07_383231x2265.jpg,0.48028987646102905,0.45027321577072144,0.41777023673057556
ReLens-ReLens_Image__2024-04-18_15_18_252053x2926.jpg,0.46336251497268677,0.47868654131889343,0.4255582094192505
ReLens_Image_2024-05-04_22_15_45_1834x2230.jpg,0.4423133134841919,0.4872256815433502,0.4145359694957733
ReLens_Image_2025-03-26_12_22_41_4000x3000_1.jpg,0.4820522367954254,0.5358427166938782,0.4590078294277191
Screenshot_20230609-225554.jpg,0.47875508666038513,0.4903198182582855,0.4362056851387024
_I0A0001.JPG,0.5602830052375793,0.5777460336685181,0.5062178373336792
_I0A0002.JPG,0.5698748230934143,0.5812351703643799,0.5138015151023865
_I0A0003.JPG,0.5709416270256042,0.5735190510749817,0.5109707117080688
_I0A0004.JPG,0.5739625692367554,0.5861150622367859,0.5169383883476257
_I0A0005.JPG,0.5708965063095093,0.5928909182548523,0.5137431025505066
_I0A0006.JPG,0.5813282132148743,0.6000708341598511,0.5279273390769958
_I0A0007.JPG,0.583832859992981,0.6041408777236938,0.5305397510528564
_I0A0008.JPG,0.5698513388633728,0.5901720523834229,0.5173206329345703
_I0A0009.JPG,0.5679073929786682,0.6018006205558777,0.5182863473892212
_I0A0010.JPG,0.5720637440681458,0.5942451357841492,0.5199986100196838
_I0A0011.JPG,0.5812101364135742,0.5989841818809509,0.5267544388771057
_I0A0012.JPG,0.5788102149963379,0.6019114851951599,0.5288121104240417
_I0A0013.JPG,0.5822799801826477,0.6049970984458923,0.5283094048500061
_I0A0014.JPG,0.5708597302436829,0.5984600186347961,0.5218762755393982
_I0A0015.JPG,0.5724469423294067,0.6031169891357422,0.5278674364089966
_I0A0016.JPG,0.5689780712127686,0.6002907156944275,0.522678792476654
_I0A0017.JPG,0.5687722563743591,0.5934216380119324,0.5178013443946838
_I0A0018.JPG,0.5521877408027649,0.5829011797904968,0.5046578645706177
_I0A0019.JPG,0.5715723037719727,0.6058036684989929,0.5224475264549255
_I0A0020.JPG,0.5685412287712097,0.6042991876602173,0.5195291638374329
_I0A0021.JPG,0.5631693005561829,0.5776592493057251,0.5181214809417725
_I0A0022.JPG,0.5680691003799438,0.5734182000160217,0.5155025124549866
_I0A0023.JPG,0.5589182376861572,0.5236198902130127,0.48020488023757935
_I0A0024.JPG,0.5207370519638062,0.5816606283187866,0.5116910338401794
_I0A0025.JPG,0.5210734605789185,0.5779633522033691,0.5102714896202087
_I0A0026.JPG,0.5161190032958984,0.5848295092582703,0.5121601819992065
_I0A0027.JPG,0.5159170627593994,0.5805045366287231,0.5097161531448364
_I0A0028.JPG,0.5172243714332581,0.5846778750419617,0.5111067891120911
_I0A0029.JPG,0.5283069014549255,0.5451363921165466,0.4845421612262726
_I0A0030.JPG,0.5236387848854065,0.5818384289741516,0.510759174823761
_I0A0031.JPG,0.5261788368225098,0.5850363373756409,0.5138464570045471
_I0A0032.JPG,0.5237953662872314,0.5749333500862122,0.50876384973526
_I0A0033.JPG,0.5219871997833252,0.5687239170074463,0.5059354901313782
_I0A0034.JPG,0.5198598504066467,0.5647444725036621,0.502967894077301
_I0A0035.JPG,0.5202202796936035,0.5731561779975891,0.5064274668693542
_I0A0036.JPG,0.537452220916748,0.5908669829368591,0.5228657722473145
_I0A0037.JPG,0.5217291712760925,0.5753723978996277,0.5088433027267456
_I0A0038.JPG,0.543210506439209,0.5831226706504822,0.5197647213935852
_I0A0039.JPG,0.5102545022964478,0.5558797121047974,0.49073269963264465
_I0A0040.JPG,0.5184794664382935,0.5401812791824341,0.48795780539512634
_I0A0041.JPG,0.5159724354743958,0.5482150912284851,0.4948168396949768
_I0A0042.JPG,0.5099025964736938,0.5249872207641602,0.47465193271636963
_I0A0043.JPG,0.5102971792221069,0.537002682685852,0.4827895164489746
_I0A0044.JPG,0.5228527188301086,0.5945950746536255,0.5210036635398865
_I0A0045.JPG,0.5189692378044128,0.5899744033813477,0.5169367790222168
_I0A0046.JPG,0.5125284194946289,0.5904879570007324,0.5137255191802979
_I0A0047.JPG,0.5169673562049866,0.5885671377182007,0.5148327946662903
_I0A0048.JPG,0.5176582336425781,0.5621117949485779,0.4877174496650696
_I0A0049.JPG,0.5317059755325317,0.5722944736480713,0.4983082115650177
_I0A0053.JPG,0.539716899394989,0.5657544732093811,0.5002790689468384
_I0A0055.JPG,0.5436413288116455,0.5574182868003845,0.5017626881599426
_I0A0056.JPG,0.5381850600242615,0.5589737296104431,0.5012257695198059
_I0A0062.JPG,0.5208104252815247,0.5287821888923645,0.4708784818649292
_I0A0063.JPG,0.5513100624084473,0.5716338753700256,0.5141248106956482
_I0A0064.JPG,0.5389241576194763,0.5444138646125793,0.4902228116989136
_I0A0070.JPG,0.5391318202018738,0.5339382290840149,0.48407283425331116
_I0A0076.JPG,0.5395833253860474,0.5749703645706177,0.49966010451316833
_I0A0078.JPG,0.5296496152877808,0.5514453649520874,0.4909668266773224
_I0A0085.JPG,0.5196301341056824,0.5454291105270386,0.48823806643486023
_I0A0086.JPG,0.5269467234611511,0.5509766340255737,0.48988035321235657
_I0A0092.JPG,0.5411409139633179,0.5598403215408325,0.5031021237373352
_I0A0093.JPG,0.5434693098068237,0.5700359344482422,0.5100237131118774
_I0A0100.JPG,0.5162490606307983,0.5433377623558044,0.47495171427726746
_I0A0101.JPG,0.545138955116272,0.5439158082008362,0.490840345621109
_I0A0102.JPG,0.5238266587257385,0.5142168998718262,0.46206820011138916
_I0A0103.JPG,0.5145585536956787,0.5138958096504211,0.4554818272590637
_I0A0113.JPG,0.5375656485557556,0.6035155057907104,0.5248063206672668
_I0A0114.JPG,0.5032483339309692,0.5420196056365967,0.47076329588890076
_I0A0115.JPG,0.5036187767982483,0.5458434224128723,0.47276899218559265
_I0A0116.JPG,0.49831080436706543,0.5472316145896912,0.4712534248828888
_I0A0117.JPG,0.5163799524307251,0.5863028168678284,0.5040227770805359
_I0A0118.JPG,0.5363188982009888,0.5259225964546204,0.4705124795436859
_I0A0119.JPG,0.5251392126083374,0.5446621775627136,0.4876403510570526
_I0A0120.JPG,0.5383616089820862,0.5491734147071838,0.49586981534957886
_I0A0121.JPG,0.5232334136962891,0.5528480410575867,0.4917570948600769
_I0A0122.JPG,0.5486459732055664,0.5630940794944763,0.5092435479164124
_I0A0126.JPG,0.49173521995544434,0.5338948965072632,0.46464434266090393
_I0A0127.JPG,0.4912644326686859,0.5364874005317688,0.4643009603023529
_I0A0128.JPG,0.4974750876426697,0.5108625292778015,0.45032456517219543
_I0A0129.JPG,0.5003778338432312,0.534905731678009,0.46494144201278687
_I0A0130.JPG,0.5105817317962646,0.5293727517127991,0.4659517705440521
_I0A0131.JPG,0.49708735942840576,0.5183555483818054,0.4539117217063904
_I0A0132.JPG,0.5063291788101196,0.5277905464172363,0.4653695821762085
_I0A0133.JPG,0.4936922788619995,0.5188559889793396,0.45593222975730896
_I0A0134.JPG,0.5143769383430481,0.47752881050109863,0.4284929633140564
_I0A0135.JPG,0.5112570524215698,0.49970388412475586,0.4427946209907532
_I0A0136.JPG,0.5028668642044067,0.5091087818145752,0.44704174995422363
_I0A0137.JPG,0.5108156800270081,0.49813756346702576,0.44321751594543457
_I0A0138.JPG,0.5056295990943909,0.4862610995769501,0.4320027828216553
_I0A0139.JPG,0.5114188194274902,0.47611674666404724,0.426664799451828
_I0A0140.JPG,0.47686511278152466,0.5204447507858276,0.4501534104347229
_I0A0141.JPG,0.48417165875434875,0.5223193168640137,0.45646411180496216
_I0A0152.JPG,0.5076289772987366,0.522870659828186,0.46055129170417786
_I0A0153.JPG,0.5102620124816895,0.5123873949050903,0.4524836242198944
_I0A0154.JPG,0.5272729992866516,0.543549120426178,0.48140162229537964
_I0A0155.JPG,0.5217950940132141,0.5413519740104675,0.47238829731941223
_I0A0156.JPG,0.5424209237098694,0.5453029274940491,0.4820041358470917
_I0A0157.JPG,0.5285371541976929,0.5412832498550415,0.4758482575416565
_I0A0158.JPG,0.5299052596092224,0.5280267000198364,0.4673277735710144
_I0A0159.JPG,0.5299130082130432,0.5535270571708679,0.48234614729881287
_I0A0160.JPG,0.5368732213973999,0.534923255443573,0.4717003405094147
_I0A0161.JPG,0.5373315215110779,0.5198459029197693,0.4647841453552246
_I0A0162.JPG,0.5374960899353027,0.5303792357444763,0.471280038356781
_I0A0163.JPG,0.5355571508407593,0.5358163714408875,0.47362038493156433
_I0A0164.JPG,0.5323382616043091,0.5354921817779541,0.4720665216445923
_I0A0165.JPG,0.5276927351951599,0.54793381690979,0.47775959968566895
_I0A0166.JPG,0.5234633088111877,0.5449482798576355,0.473693311214447
_I0A0167.JPG,0.5211849808692932,0.538561999797821,0.47041797637939453
_I0A0168.JPG,0.5170060992240906,0.5391964912414551,0.4688473641872406
_I0A0169.JPG,0.5237505435943604,0.5181635022163391,0.45575839281082153
_I0A0170.JPG,0.5296741724014282,0.5256587266921997,0.46226629614830017
_I0A0171.JPG,0.5341423153877258,0.5183205604553223,0.4604271352291107
_I0A0172.JPG,0.5327140092849731,0.516616702079773,0.4591689109802246
_I0A0173.JPG,0.5365319848060608,0.5203002095222473,0.4632083475589752
_I0A0174.JPG,0.5287365317344666,0.5150378942489624,0.4564844071865082
_I0A0175.JPG,0.5359224677085876,0.5283831357955933,0.46796825528144836
_I0A0176.JPG,0.5165377855300903,0.5226014852523804,0.46281832456588745
_I0A0177.JPG,0.5202831625938416,0.5372821688652039,0.4742070734500885
_I0A0178.JPG,0.5298995971679688,0.5447056293487549,0.47907647490501404
_I0A0179.JPG,0.5284770727157593,0.54808509349823,0.48002779483795166
_I0A0180.JPG,0.5262047648429871,0.5467738509178162,0.4780444800853729
_I0A0181.JPG,0.5234246850013733,0.5432900190353394,0.4740872085094452
_I0A0182.JPG,0.5074604153633118,0.5432584285736084,0.475249320268631
_I0A0183.JPG,0.5284090638160706,0.5389602184295654,0.47752845287323
_I0A0184.JPG,0.5308068990707397,0.5354713797569275,0.4763350486755371
_I0A0185.JPG,0.5316349267959595,0.535599946975708,0.475856751203537
_I0A0186.JPG,0.5255865454673767,0.5496898889541626,0.4843847155570984
_I0A0187.JPG,0.5223773121833801,0.543588399887085,0.47984930872917175
_I0A0188.JPG,0.5191314220428467,0.5462933778762817,0.4803590774536133
_I0A0189.JPG,0.5168402194976807,0.5489627122879028,0.479183167219162
_I0A0190.JPG,0.5198015570640564,0.5498759150505066,0.48075246810913086
_I0A0191.JPG,0.520289957523346,0.5441724061965942,0.4770614206790924
_I0A0192.JPG,0.5123602747917175,0.5261505842208862,0.4618200361728668
_I0A0193.JPG,0.4996386170387268,0.5364494323730469,0.46486788988113403
_I0A0194.JPG,0.5135974884033203,0.558012843132019,0.47130241990089417
_I0A0195.JPG,0.5351265668869019,0.5554996728897095,0.4799340069293976
_I0A0196.JPG,0.4853214621543884,0.5241590142250061,0.4508814513683319
_I0A0197.JPG,0.539872407913208,0.563139796257019,0.4951396584510803
_I0A0198.JPG,0.5359273552894592,0.5567848086357117,0.4882619380950928
_I0A0199.JPG,0.5270109176635742,0.5558554530143738,0.48398834466934204
_I0A0200.JPG,0.5359979867935181,0.5634089112281799,0.48928961157798767
_I0A0201.JPG,0.5126922726631165,0.5507319569587708,0.47629961371421814
_I0A0202.JPG,0.49708443880081177,0.5708679556846619,0.4864291846752167
_I0A0203.JPG,0.4816044867038727,0.5151933431625366,0.4493788778781891
_I0A0204.JPG,0.43873855471611023,0.5057951807975769,0.43030837178230286
_I0A0206.JPG,0.46612781286239624,0.5174473524093628,0.4480012357234955
_I0A0207.JPG,0.4877426326274872,0.5132068991661072,0.454826682806015
_I0A0209.JPG,0.4947747588157654,0.5265792012214661,0.46760424971580505
_I0A0211.JPG,0.48174357414245605,0.5219643712043762,0.4541133642196655
_I0A0212.JPG,0.4896480441093445,0.5254226922988892,0.45949554443359375
_I0A0213.JPG,0.4707513451576233,0.5082491040229797,0.4472663104534149
_I0A0214.JPG,0.46806126832962036,0.5178954005241394,0.4428625702857971
_I0A0215.JPG,0.4684893488883972,0.5002517700195312,0.43483197689056396
_I0A0216.JPG,0.46651491522789,0.4963381290435791,0.43154463171958923
_I0A0217.JPG,0.46798810362815857,0.5108997225761414,0.43955299258232117
_I0A0218.JPG,0.4693662226200104,0.5091314911842346,0.43794485926628113
